token_ID,filename,category,word,POS,rel
23428,brilliant_female,partner,other,funny,ADJ,amod
23472,brilliant_female,others,other,do,VERB,nsubj
23503,brilliant_female,people,other,delight,VERB,dobj
23508,brilliant_female,force,other,reckoned,VERB,nsubjpass
23530,brilliant_female,daughter,women,develop,VERB,nsubj
23594,brilliant_female,people,other,being,VERB,nsubj
23686,brilliant_female,woman,women,was,VERB,nsubj
23695,brilliant_female,woman,women,figure,VERB,nsubj
23704,brilliant_female,people,other,came,VERB,nsubj
23728,brilliant_female,students,other,ask,VERB,nsubj
23743,brilliant_female,children,other,other,ADJ,amod
23744,brilliant_female,children,other,do,VERB,nsubj
23754,brilliant_female,students,other,understand,VERB,nsubj
23770,brilliant_female,you,other,be,VERB,nsubj
23783,brilliant_female,you,other,are,VERB,nsubj
23787,brilliant_female,you,other,drink,VERB,nsubj
23802,brilliant_female,lady,women,smartest,ADJ,amod
23810,brilliant_female,they,other,gon,VERB,nsubj
23817,brilliant_female,you,other,hire,VERB,dobj
23878,brilliant_female,people,other,is,VERB,nsubj
23936,brilliant_female,you,other,want,VERB,nsubj
23943,brilliant_female,you,other,check,VERB,nsubj
24036,brilliant_female,musician,other,gifted,ADJ,amod
24083,brilliant_female,you,other,keep,VERB,dobj
24151,brilliant_female,woman,women,smartest,ADJ,amod
24174,brilliant_female,others,other,are,VERB,nsubj
24259,brilliant_female,person,other,right,ADJ,amod
24371,brilliant_female,parents,other,devastated,VERB,nsubjpass
24377,brilliant_female,parents,other,did,VERB,nsubj
24406,brilliant_female,intellect,other,great,ADJ,amod
24420,brilliant_female,public,other,offer,VERB,dobj
24469,brilliant_female,people,other,few,ADJ,amod
24584,brilliant_female,friends,other,more,ADJ,amod
24585,brilliant_female,friends,other,have,VERB,dobj
24587,brilliant_female,friends,other,more,ADJ,amod
24588,brilliant_female,friends,other,have,VERB,nsubj
24601,brilliant_female,friends,other,more,ADJ,amod
24602,brilliant_female,friends,other,do,VERB,nsubj
24606,brilliant_female,you,other,know,VERB,nsubj
24630,brilliant_female,friend,other,—,PUNCT,amod
24639,brilliant_female,he,men,is,VERB,nsubj
24642,brilliant_female,star,other,favorite,ADJ,amod
24654,brilliant_female,he,men,know,VERB,nsubj
24658,brilliant_female,everyone,other,know,VERB,dobj
24665,brilliant_female,he,men,has,VERB,nsubj
24673,brilliant_female,actors,other,beautiful.”the,PROPN,amod
24674,brilliant_female,actors,other,have,VERB,nsubj
24722,brilliant_female,lawyer,other,skilled,ADJ,amod
24740,brilliant_female,woman,women,quiet,ADJ,amod
24876,brilliant_female,talents,other,use,VERB,dobj
24884,brilliant_female,everyone,other,is,VERB,nsubj
24939,brilliant_female,friends,other,rely,VERB,nsubj
24967,brilliant_female,parents,other,encouraged,VERB,nsubj
25067,brilliant_female,you,other,have,VERB,nsubj
25121,brilliant_female,you,other,listen,VERB,nsubj
25131,brilliant_female,you,other,have,VERB,nsubj
25197,brilliant_female,you,other,are,VERB,nsubj
25266,brilliant_female,you,other,feel,VERB,nsubj
25295,brilliant_female,others,other,know,VERB,dobj
25303,brilliant_female,he,men,was,VERB,nsubj
25311,brilliant_female,he,men,was,VERB,nsubj
25327,brilliant_female,others,other,see,VERB,nsubj
25342,brilliant_female,life,other,personal,ADJ,amod
25352,brilliant_female,woman,women,young,ADJ,amod
25473,brilliant_female,you,other,help,VERB,dobj
25496,brilliant_female,you,other,ask,VERB,nsubj
25555,brilliant_female,people,other,admire,VERB,nsubj
25572,brilliant_female,people,other,most,ADJ,amod
25598,brilliant_female,people,other,trick,VERB,dobj
25604,brilliant_female,people,other,mad,ADJ,nsubj
25616,brilliant_female,others,other,helping,VERB,dobj
25775,brilliant_female,person,other,intelligent,ADJ,amod
25803,brilliant_female,everyone,other,outsmart,VERB,dobj
25832,brilliant_female,teacher,other,great,ADJ,amod
25838,brilliant_female,people,other,helps,VERB,dobj
25849,brilliant_female,teachers,other,best,ADJ,amod
26075,brilliant_female,girl,women,hearted,ADJ,amod
26076,brilliant_female,girl,women,little,ADJ,amod
26139,brilliant_female,you,other,know,VERB,nsubj
26148,brilliant_female,thinker,other,great,ADJ,amod
26181,brilliant_female,people,other,come,VERB,nsubj
26188,brilliant_female,people,other,like,VERB,nsubj
26217,brilliant_female,you,other,see,VERB,nsubj
26227,brilliant_female,people,other,view,VERB,nsubj
26253,brilliant_female,people,other,have,VERB,nsubj
26375,brilliant_female,friends,other,ask,VERB,nsubj
26449,brilliant_female,you,other,see,VERB,nsubj
26465,brilliant_female,you,other,thank,VERB,dobj
26497,brilliant_female,life,other,get,VERB,dobj
26612,brilliant_female,he,men,driven,VERB,nsubjpass
26620,brilliant_female,he,men,awesome,ADJ,nsubj
26638,brilliant_female,you,other,want,VERB,nsubj
26647,brilliant_female,you,other,choose,VERB,nsubj
26781,brilliant_female,you,other,know,VERB,nsubj
26977,brilliant_female,you,other,do,VERB,nsubj
27019,brilliant_female,anyone,other,smartest,ADJ,amod
27042,brilliant_female,you,other,think,VERB,nsubj
27079,brilliant_female,you,other,need,VERB,nsubj
27090,brilliant_female,you,other,ca,VERB,nsubj
27109,brilliant_female,kids,other,helping,VERB,dobj
27146,brilliant_female,people,other,were,VERB,nsubj
27165,brilliant_female,person,other,smartest,ADJ,amod
27210,brilliant_female,individual,other,arrogant,ADJ,amod
27226,brilliant_female,fool,other,making,VERB,dobj
27253,brilliant_female,children,other,remember,VERB,nsubj
27289,brilliant_female,everyone,other,is,VERB,nsubj
27359,brilliant_female,teacher,other,good,ADJ,amod
27404,brilliant_female,author,other,says,VERB,nsubj
27513,brilliant_female,girl,women,good,ADJ,amod
27523,brilliant_female,you,other,think,VERB,nsubj
27527,brilliant_female,you,other,know,VERB,nsubj
27532,brilliant_female,you,other,know,VERB,nsubj
27547,brilliant_female,you,other,move,VERB,dobj
27575,brilliant_female,people,other,understand,VERB,nsubj
27580,brilliant_female,people,other,smart,ADJ,amod
27581,brilliant_female,people,other,are,VERB,nsubj
27585,brilliant_female,people,other,ask,VERB,nsubj
27656,brilliant_female,woman,women,strong,ADJ,amod
27663,brilliant_female,woman,women,kind,ADJ,amod
27675,brilliant_female,woman,women,great,ADJ,amod
27742,brilliant_female,tutor,other,great,ADJ,amod
27815,brilliant_female,anyone,other,put,VERB,dobj
27847,brilliant_female,you,other,need,VERB,nsubj
27974,brilliant_female,friends,other,good,ADJ,amod
27975,brilliant_female,friends,other,making,VERB,dobj
27994,brilliant_female,boy,men,lovely,ADJ,amod
28004,brilliant_female,you,other,see,VERB,nsubj
28019,brilliant_female,you,other,tell,VERB,dobj
28038,brilliant_female,you,other,tell,VERB,dobj
28062,brilliant_female,writer,other,masterful,ADJ,amod
28112,brilliant_female,woman,women,young,ADJ,amod
28210,brilliant_female,writer,other,brilliant,ADJ,amod
28213,brilliant_female,he,men,writes,VERB,nsubj
28272,brilliant_female,clients,other,come,VERB,nsubj
28311,brilliant_female,teacher,other,gifted,ADJ,amod
28376,brilliant_female,mother,women,going,VERB,nsubj
28382,brilliant_female,mother,women,kill,VERB,dobj
28400,brilliant_female,you,other,know,VERB,nsubj
28412,brilliant_female,mother,women,social,ADJ,nsubj
28426,brilliant_female,mother,women,take,VERB,nsubj
28517,brilliant_female,intellect,other,is,VERB,nsubj
28566,brilliant_female,you,other,have,VERB,nsubj
28586,brilliant_female,you,other,love,VERB,dobj
28589,brilliant_female,butcher,other,take,VERB,nsubj
28596,brilliant_female,girl,women,take,VERB,dobj
28625,brilliant_female,audiences,other,captivated,VERB,dobj
28670,brilliant_female,officer,other,financial,ADJ,amod
28764,brilliant_female,anyone,other,outsmart,VERB,dobj
28778,brilliant_female,husband,men,great,ADJ,amod
28789,brilliant_female,wife,women,knows,VERB,dobj
28820,brilliant_female,person,other,beautiful,ADJ,amod
28828,brilliant_female,others,other,helping,VERB,dobj
28875,brilliant_female,everyone,other,wants,VERB,nsubj
28884,brilliant_female,everyone,other,have,VERB,nsubj
28929,brilliant_female,you,other,want,VERB,nsubj
28944,brilliant_female,you,other,kill,VERB,dobj
28952,brilliant_female,you,other,meet,VERB,nsubj
28983,brilliant_female,he,men,is,VERB,nsubj
29008,brilliant_female,worker,other,hard,ADJ,amod
29041,brilliant_female,visionary,other,true,ADJ,amod
29081,brilliant_female,they,other,have,VERB,nsubj
29093,brilliant_female,they,other,make,VERB,nsubj
29101,brilliant_female,they,other,doing,VERB,nsubj
29108,brilliant_female,girl,women,next,ADJ,amod
29109,brilliant_female,girl,women,is,VERB,nsubj
29122,brilliant_female,man,men,is,VERB,nsubj
29132,brilliant_female,man,men,thinking,VERB,nsubj
29144,brilliant_female,man,men,is,VERB,nsubj
29156,brilliant_female,man,men,is,VERB,nsubj
29166,brilliant_female,man,men,solve,VERB,nsubj
29177,brilliant_female,man,men,is,VERB,nsubj
29274,brilliant_female,photographer,other,talented,ADJ,amod
29472,brilliant_female,people,other,read,VERB,dobj
29490,brilliant_female,woman,women,remarkable,ADJ,amod
29494,brilliant_female,people,other,are,VERB,nsubj
29557,brilliant_female,people,other,laugh,VERB,nsubj
29567,brilliant_female,girl,women,big,ADJ,amod
29580,brilliant_female,person,other,normal,ADJ,amod
29619,brilliant_female,children,other,younger,ADJ,amod
29625,brilliant_female,girls,women,were,VERB,nsubj
29641,brilliant_female,girls,women,having,VERB,nsubj
29795,brilliant_female,people,other,come,VERB,nsubj
29801,brilliant_female,people,other,working,VERB,nsubj
29838,brilliant_female,singer,other,great,ADJ,amod
29842,brilliant_female,dancer,other,great,ADJ,amod
29856,brilliant_female,teacher,other,great,ADJ,amod
29869,brilliant_female,kids,other,smartest,ADJ,amod
29945,brilliant_female,woman,women,was,VERB,nsubj
29962,brilliant_female,woman,women,was,VERB,nsubj
29980,brilliant_female,woman,women,was,VERB,nsubj
30022,brilliant_female,woman,women,has,VERB,nsubj
30064,brilliant_female,you,other,is,VERB,nsubj
30074,brilliant_female,father,men,is,VERB,nsubj
30099,brilliant_female,boy,men,nice,ADJ,amod
30110,brilliant_female,son,men,is,VERB,nsubj
30127,brilliant_female,son,men,has,VERB,nsubj
30140,brilliant_female,life,other,good,ADJ,amod
30141,brilliant_female,life,other,have,VERB,dobj
30147,brilliant_female,son,men,will,VERB,nsubj
9,brilliant_male,she,women,’s,VERB,nsubj
29,brilliant_male,she,women,talks,VERB,nsubj
41,brilliant_male,she,women,talk,VERB,nsubj
61,brilliant_male,she,women,treats,VERB,nsubj
63,brilliant_male,she,women,'s,VERB,nsubj
107,brilliant_male,everyone,other,acquainted,VERB,nsubjpass
212,brilliant_male,mother,women,discovered,VERB,nsubj
226,brilliant_male,you,other,see,VERB,nsubj
277,brilliant_male,performer,other,top,ADJ,amod
318,brilliant_male,parents,other,are,VERB,nsubj
398,brilliant_male,anyone,other,help,VERB,dobj
445,brilliant_male,speaker,other,gifted,ADJ,amod
594,brilliant_male,people,other,helping,VERB,dobj
638,brilliant_male,you,other,look,VERB,nsubj
726,brilliant_male,doctor,other,brilliant,ADJ,amod
730,brilliant_male,lawyer,other,brilliant,ADJ,amod
734,brilliant_male,accountant,other,brilliant,ADJ,amod
739,brilliant_male,writer,other,talented,ADJ,amod
748,brilliant_male,cook,other,gifted,ADJ,amod
752,brilliant_male,artist,other,brilliant,ADJ,amod
887,brilliant_male,outcast,other,social,ADJ,amod
916,brilliant_male,english,white,speak,VERB,dobj
1055,brilliant_male,audience,other,wider,ADJ,amod
1066,brilliant_male,reader,other,takes,VERB,dobj
1089,brilliant_male,friend,other,old,ADJ,amod
1100,brilliant_male,boys,men,help,VERB,dobj
1103,brilliant_male,friend,other,old,ADJ,amod
1112,brilliant_male,boy,men,nice,ADJ,amod
1132,brilliant_male,friend,other,old,ADJ,amod
1133,brilliant_male,friend,other,help,VERB,dobj
1144,brilliant_male,life,other,great,ADJ,amod
1145,brilliant_male,life,other,have,VERB,dobj
1229,brilliant_male,she,women,takes,VERB,nsubj
1245,brilliant_male,people,other,going,VERB,nsubj
1295,brilliant_male,you,other,find,VERB,nsubj
1322,brilliant_male,students,other,angry,ADJ,amod
1326,brilliant_male,you,other,'re,VERB,nsubj
1410,brilliant_male,boy,men,sweet,ADJ,amod
1415,brilliant_male,kid,other,smart,ADJ,amod
1438,brilliant_male,people,other,other,ADJ,amod
1439,brilliant_male,people,other,relate,VERB,nsubj
1527,brilliant_male,her,women,said,VERB,nsubj
1529,brilliant_male,her,women,working,VERB,nsubj
1539,brilliant_male,her,women,has,VERB,nsubj
1587,brilliant_male,you,other,hear,VERB,nsubj
1590,brilliant_male,them,other,struggle,VERB,nsubj
1599,brilliant_male,them,other,tell,VERB,nsubj
1618,brilliant_male,worker,other,hard,ADJ,amod
1656,brilliant_male,you,other,agreed,VERB,nsubj
1663,brilliant_male,you,other,have,VERB,nsubj
1707,brilliant_male,she,women,got,VERB,nsubj
1717,brilliant_male,she,women,try,VERB,nsubj
1723,brilliant_male,life,other,enjoy,VERB,dobj
1779,brilliant_male,interviewer,other,smartest,ADJ,amod
1817,brilliant_male,you,other,feel,VERB,nsubj
1825,brilliant_male,you,other,have,VERB,nsubj
1869,brilliant_male,someone,other,tell,VERB,nsubj
1898,brilliant_male,friends,other,likes,VERB,dobj
1906,brilliant_male,person,other,good,ADJ,amod
1911,brilliant_male,friends,other,have,VERB,nsubj
1934,brilliant_male,agent,other,secret,ADJ,amod
2028,brilliant_male,kid,other,bright,ADJ,amod
2043,brilliant_male,parents,other,encouraged,VERB,nsubj
2074,brilliant_male,specialists,other,seeing,VERB,dobj
2101,brilliant_male,others,other,see,VERB,nsubj
2113,brilliant_male,students,other,learn,VERB,nsubj
2136,brilliant_male,others,other,can,VERB,nsubj
2178,brilliant_male,everyone,other,doing,VERB,nsubj
2187,brilliant_male,people,other,thought,VERB,nsubj
2198,brilliant_male,people,other,love,VERB,nsubj
2201,brilliant_male,people,other,are,VERB,nsubj
2221,brilliant_male,others,other,see,VERB,nsubj
2233,brilliant_male,life,other,live,VERB,dobj
2339,brilliant_male,she,women,gets,VERB,nsubj
2349,brilliant_male,she,women,asking,VERB,nsubj
2365,brilliant_male,she,women,’s,VERB,nsubj
2369,brilliant_male,character,other,fun,ADJ,amod
2370,brilliant_male,character,other,’s,VERB,dobj
2372,brilliant_male,she,women,is,VERB,nsubj
2433,brilliant_male,they,other,'re,VERB,nsubj
2450,brilliant_male,you,other,feel,VERB,nsubj
2468,brilliant_male,women,women,many,ADJ,amod
2469,brilliant_male,women,women,have,VERB,dobj
2486,brilliant_male,people,other,most,ADJ,amod
2503,brilliant_male,people,other,most,ADJ,amod
2504,brilliant_male,people,other,be,VERB,nsubj
2517,brilliant_male,people,other,give,VERB,nsubj
2527,brilliant_male,people,other,start,VERB,nsubj
2538,brilliant_male,woman,women,was,VERB,nsubj
2549,brilliant_male,woman,women,loved,VERB,nsubj
2556,brilliant_male,people,other,other,ADJ,amod
2567,brilliant_male,she,women,going,VERB,nsubj
2575,brilliant_male,she,women,'s,VERB,nsubj
2579,brilliant_male,she,women,is,VERB,nsubj
2701,brilliant_male,hers,women,have,VERB,dobj
2711,brilliant_male,you,other,trying,VERB,nsubj
2744,brilliant_male,worker,other,hard,ADJ,amod
2818,brilliant_male,member,other,youngest,ADJ,amod
2882,brilliant_male,friends,other,say,VERB,nsubj
2990,brilliant_male,boy,men,young,ADJ,amod
3026,brilliant_male,doctor,other,aspiring,ADJ,amod
3051,brilliant_male,researcher,other,successful,ADJ,amod
3072,brilliant_male,scientist,other,mad,ADJ,amod
3117,brilliant_male,he,men,'s,VERB,nsubj
3171,brilliant_male,she,women,had,VERB,nsubj
3251,brilliant_male,teachers,other,great,ADJ,amod
3345,brilliant_male,member,other,former,ADJ,amod
3359,brilliant_male,writer,other,is,VERB,nsubj
3389,brilliant_male,friends,other,take,VERB,dobj
3400,brilliant_male,others,other,helping,VERB,dobj
3406,brilliant_male,others,other,encourage,VERB,dobj
3459,brilliant_male,life,other,make,VERB,dobj
3772,brilliant_male,friend,other,good,ADJ,amod
3818,brilliant_male,you,other,know,VERB,nsubj
3826,brilliant_male,life,other,easy,ADJ,nsubj
3833,brilliant_male,grandmother,women,has,VERB,nsubj
3842,brilliant_male,grandmother,women,can,VERB,nsubj
3872,brilliant_male,lawyer,other,brilliant,ADJ,amod
3878,brilliant_male,mother,women,is,VERB,nsubj
3960,brilliant_male,leader,other,true,ADJ,amod
4095,brilliant_male,you,other,have,VERB,nsubj
4115,brilliant_male,you,other,do,VERB,nsubj
4124,brilliant_male,you,other,invited,VERB,nsubjpass
4138,brilliant_male,she,women,said,VERB,nsubj
4146,brilliant_male,she,women,'s,VERB,nsubj
4160,brilliant_male,everyone,other,talks,VERB,nsubj
4177,brilliant_male,everyone,other,underestimated,VERB,nsubj
4213,brilliant_male,you,other,be,VERB,nsubj
4219,brilliant_male,person,other,smartest,ADJ,amod
4279,brilliant_male,life,other,make,VERB,dobj
4322,brilliant_male,people,other,has,VERB,dobj
4334,brilliant_male,they,other,are,VERB,nsubj
4361,brilliant_male,painters,other,using,VERB,dobj
