token_ID,filename,category,word,POS,rel
344,brilliant_female,man,men,genuine,ADJ,amod
363,brilliant_female,person,other,better,ADJ,amod
425,brilliant_female,child,other,other,ADJ,amod
426,brilliant_female,child,other,turn,VERB,dobj
518,brilliant_female,children,other,more,ADJ,amod
528,brilliant_female,you,other,begin,VERB,nsubj
586,brilliant_female,classes,other,acting,NOUN,amod
587,brilliant_female,classes,other,taking,VERB,dobj
675,brilliant_female,girl,women,bad,ADJ,amod
719,brilliant_female,they,other,have,VERB,nsubj
724,brilliant_female,they,other,'s,VERB,nsubj
793,brilliant_female,he,men,do,VERB,nsubj
809,brilliant_female,he,men,trust,VERB,dobj
819,brilliant_female,he,men,tells,VERB,dobj
951,brilliant_female,teacher,other,says,VERB,nsubj
968,brilliant_female,you,other,want,VERB,nsubj
987,brilliant_female,teacher,other,says,VERB,nsubj
994,brilliant_female,teacher,other,seems,VERB,nsubj
1065,brilliant_female,they,other,'re,VERB,nsubj
1130,brilliant_female,character,other,played,VERB,nsubjpass
1136,brilliant_female,woman,women,different,ADJ,amod
1148,brilliant_female,girl,women,playing,VERB,dobj
1151,brilliant_female,character,other,got,VERB,nsubj
1170,brilliant_female,character,other,does,VERB,nsubj
1190,brilliant_female,kids,other,loves,VERB,dobj
1286,brilliant_female,he,men,makes,VERB,nsubj
1304,brilliant_female,you,other,bring,VERB,dobj
1308,brilliant_female,anyone,other,is,VERB,nsubj
1338,brilliant_female,father,men,is,VERB,nsubj
1342,brilliant_female,authority,other,responsible,ADJ,amod
1400,brilliant_female,characters,other,make,VERB,nsubj
1408,brilliant_female,characters,other,take,VERB,nsubj
1412,brilliant_female,characters,other,take,VERB,dobj
1487,brilliant_female,artist,other,comic,ADJ,amod
1498,brilliant_female,life,other,full,ADJ,amod
1499,brilliant_female,life,other,developing,VERB,dobj
1507,brilliant_female,designer,other,graphic,ADJ,amod
1567,brilliant_female,student,other,good,ADJ,amod
1586,brilliant_female,people,other,smartest,ADJ,amod
1679,brilliant_female,women,women,brilliant,ADJ,amod
1681,brilliant_female,women,women,clever,ADJ,amod
1699,brilliant_female,person,other,same,ADJ,amod
1755,brilliant_female,woman,women,perfect,ADJ,amod
1761,brilliant_female,man,men,keep,VERB,dobj
1770,brilliant_female,woman,women,sweetest,ADJ,amod
1826,brilliant_female,you,other,ask,VERB,nsubj
1873,brilliant_female,you,other,are,VERB,nsubj
1879,brilliant_female,you,other,going,VERB,nsubj
1887,brilliant_female,you,other,lie,VERB,nsubj
1898,brilliant_female,you,other,like,VERB,nsubj
1905,brilliant_female,you,other,going,VERB,nsubj
2000,brilliant_female,person,other,normal,ADJ,amod
2022,brilliant_female,they,other,are,VERB,nsubj
2065,brilliant_female,kids,other,have,VERB,dobj
2070,brilliant_female,they,other,going,VERB,nsubj
2108,brilliant_female,parent,other,successful,ADJ,amod
2109,brilliant_female,parent,other,is,VERB,nsubj
2116,brilliant_female,parent,other,happy,ADJ,amod
2117,brilliant_female,parent,other,does,VERB,nsubj
2186,brilliant_female,they,other,get,VERB,nsubj
2262,brilliant_female,characters,other,interesting,ADJ,amod
2272,brilliant_female,people,other,are,VERB,nsubj
2294,brilliant_female,members,other,doing,VERB,nsubj
2377,brilliant_female,people,other,hear,VERB,dobj
2396,brilliant_female,people,other,go,VERB,nsubj
2424,brilliant_female,he,men,has,VERB,nsubj
2459,brilliant_female,he,men,make,VERB,nsubj
2463,brilliant_female,fool,other,make,VERB,dobj
2481,brilliant_female,character,other,established,VERB,amod
2541,brilliant_female,girl,women,prettiest,ADJ,amod
2580,brilliant_female,you,other,believe,VERB,nsubj
2601,brilliant_female,you,other,deny,VERB,nsubj
2629,brilliant_female,you,other,ought,VERB,nsubj
2667,brilliant_female,woman,women,be,VERB,nsubj
2671,brilliant_female,parent,other,better,ADJ,amod
2770,brilliant_female,people,other,taken,VERB,nsubjpass
2779,brilliant_female,characters,other,other,ADJ,amod
2780,brilliant_female,characters,other,interesting,ADJ,amod
2785,brilliant_female,boy,men,bad,ADJ,amod
2791,brilliant_female,characters,other,interesting,ADJ,amod
2792,brilliant_female,characters,other,new,ADJ,amod
2798,brilliant_female,boy,men,good,ADJ,amod
2804,brilliant_female,boy,men,bad,ADJ,amod
2871,brilliant_female,friend,other,had,VERB,dobj
2995,brilliant_female,you,other,doing,VERB,nsubj
3004,brilliant_female,friend,other,new,ADJ,amod
3005,brilliant_female,friend,other,be,VERB,nsubj
3018,brilliant_female,you,other,read,VERB,nsubj
3022,brilliant_female,you,other,like,VERB,nsubj
3034,brilliant_female,others,other,are,VERB,nsubj
3035,brilliant_female,you,other,read,VERB,nsubj
3052,brilliant_female,he,men,'s,VERB,nsubj
3071,brilliant_female,friend,other,best,ADJ,amod
3090,brilliant_female,he,men,'s,VERB,nsubj
3109,brilliant_female,friend,other,best,ADJ,amod
3161,brilliant_female,you,other,want,VERB,nsubj
3182,brilliant_female,writers,other,great,ADJ,amod
3183,brilliant_female,writers,other,indie,ADJ,amod
3226,brilliant_female,you,other,coming,VERB,nsubj
3244,brilliant_female,you,other,have,VERB,nsubj
3259,brilliant_female,you,other,pushing,VERB,nsubj
3262,brilliant_female,yourself,other,pushing,VERB,dobj
3290,brilliant_female,girl,women,see,VERB,dobj
3355,brilliant_female,they,other,need,VERB,nsubj
3376,brilliant_female,he,men,said,VERB,nsubj
3389,brilliant_female,people,other,talented,ADJ,amod
3397,brilliant_female,you,other,'re,VERB,nsubj
3404,brilliant_female,you,other,see,VERB,nsubj
3407,brilliant_female,you,other,'re,VERB,nsubj
3423,brilliant_female,you,other,'re,VERB,nsubj
3426,brilliant_female,team,other,bad,ADJ,amod
3429,brilliant_female,you,other,'re,VERB,nsubj
3480,brilliant_female,you,other,looking,VERB,nsubj
3526,brilliant_female,character,other,new,ADJ,amod
3527,brilliant_female,character,other,is,VERB,nsubj
3552,brilliant_female,people,other,offended,VERB,nsubjpass
3586,brilliant_female,girl,women,little,ADJ,amod
3675,brilliant_female,members,other,talented,ADJ,amod
3697,brilliant_female,child,other,sweetest,ADJ,amod
3710,brilliant_female,person,other,brilliant,ADJ,amod
3735,brilliant_female,children,other,other,ADJ,amod
3736,brilliant_female,children,other,fits,VERB,dobj
3784,brilliant_female,you,other,see,VERB,dobj
3792,brilliant_female,you,other,singing,VERB,nsubj
3798,brilliant_female,you,other,look,VERB,nsubj
3808,brilliant_female,you,other,feel,VERB,nsubj
3842,brilliant_female,you,other,trying,VERB,nsubj
3860,brilliant_female,you,other,need,VERB,nsubj
3875,brilliant_female,you,other,started,VERB,nsubj
3915,brilliant_female,himself,men,put,VERB,dobj
3975,brilliant_female,actor,other,is,VERB,nsubj
4007,brilliant_female,writer,other,true,ADJ,amod
4041,brilliant_female,writer,other,smart,ADJ,amod
4043,brilliant_female,writer,other,funny,ADJ,amod
4050,brilliant_female,character,other,interesting,ADJ,amod
4051,brilliant_female,character,other,having,VERB,dobj
4095,brilliant_female,editor,women,first,ADJ,amod
4142,brilliant_female,friend,other,is,VERB,nsubj
4291,brilliant_female,people,other,feel,VERB,nsubj
4328,brilliant_female,others,other,many,ADJ,amod
4375,brilliant_female,others,other,think,VERB,nsubj
4384,brilliant_female,individual,other,had,VERB,nsubj
4562,brilliant_female,he,men,raving,VERB,nsubj
4569,brilliant_female,he,men,does,VERB,nsubj
4584,brilliant_female,he,men,is,VERB,nsubj
4587,brilliant_female,campaigner,other,brilliant,ADJ,amod
4603,brilliant_female,wife,women,had,VERB,nsubj
4665,brilliant_female,players,other,young,ADJ,amod
4737,brilliant_female,character,other,develop,VERB,dobj
4759,brilliant_female,girl,women,young,ADJ,amod
4814,brilliant_female,person,other,different,ADJ,amod
4822,brilliant_female,girls,women,other,ADJ,amod
4823,brilliant_female,girls,women,doing,VERB,nsubj
4851,brilliant_female,girls,women,other,ADJ,amod
4886,brilliant_female,anyone,other,call,VERB,nsubj
4891,brilliant_female,guy,men,real,ADJ,amod
4981,brilliant_female,you,other,do,VERB,nsubj
4984,brilliant_female,you,other,find,VERB,nsubj
4986,brilliant_female,yourself,other,find,VERB,dobj
5044,brilliant_female,he,men,go,VERB,nsubj
5054,brilliant_female,girl,women,awkward,ADJ,amod
5066,brilliant_female,life,other,real,ADJ,amod
5105,brilliant_female,you,other,got,VERB,nsubj
5153,brilliant_female,he,men,said,VERB,nsubj
5161,brilliant_female,he,men,'s,VERB,nsubj
5215,brilliant_female,you,other,'re,VERB,nsubj
5233,brilliant_female,family,other,young,ADJ,amod
5267,brilliant_female,they,other,give,VERB,nsubj
5284,brilliant_female,friends,other,make,VERB,dobj
5288,brilliant_female,girls,women,young,ADJ,amod
5298,brilliant_female,friends,other,feel,VERB,nsubj
5323,brilliant_female,girl,women,best,ADJ,amod
5331,brilliant_female,girl,women,best,ADJ,amod
5332,brilliant_female,girl,women,'s,VERB,nsubj
5340,brilliant_female,girl,women,best,ADJ,amod
5341,brilliant_female,girl,women,is,VERB,nsubj
5350,brilliant_female,girls,women,make,VERB,nsubj
5355,brilliant_female,girl,women,best,ADJ,amod
5364,brilliant_female,girl,women,best,ADJ,amod
5376,brilliant_female,he,men,stand,VERB,nsubj
5501,brilliant_female,someone,other,get,VERB,dobj
5531,brilliant_female,friend,other,had,VERB,nsubj
5552,brilliant_female,assembly,other,entire,ADJ,amod
5576,brilliant_female,team,other,upcoming,ADJ,amod
5577,brilliant_female,team,other,had,VERB,dobj
5647,brilliant_female,person,other,lovely,ADJ,amod
5659,brilliant_female,anyone,other,wants,VERB,nsubj
5672,brilliant_female,you,other,give,VERB,nsubj
5675,brilliant_female,everyone,other,give,VERB,dobj
5682,brilliant_female,you,other,were,VERB,nsubj
5708,brilliant_female,mother,women,close,ADJ,amod
5710,brilliant_female,mother,women,beautiful,ADJ,amod
5737,brilliant_female,actors,other,better,ADJ,amod
5791,brilliant_female,girls,women,other,ADJ,amod
5818,brilliant_female,them,other,think,VERB,nsubj
5822,brilliant_female,them,other,are,VERB,nsubj
5839,brilliant_female,them,other,think,VERB,nsubj
5902,brilliant_female,people,other,going,VERB,nsubj
6000,brilliant_female,you,other,get,VERB,nsubj
6005,brilliant_female,people,other,is,VERB,nsubj
6035,brilliant_female,player,other,best,ADJ,amod
6080,brilliant_female,player,other,key,ADJ,amod
6115,brilliant_female,brother,men,replied,VERB,nsubj
6121,brilliant_female,you,other,got,VERB,nsubj
6144,brilliant_female,they,other,going,VERB,nsubj
6158,brilliant_female,they,other,'re,VERB,nsubj
6204,brilliant_female,child,other,youngest,ADJ,amod
6205,brilliant_female,child,other,going,VERB,nsubj
6236,brilliant_female,kid,other,natured,ADJ,amod
6237,brilliant_female,kid,other,missed,VERB,dobj
6247,brilliant_female,girl,women,is,VERB,nsubj
6333,brilliant_female,you,other,want,VERB,nsubj
6385,brilliant_female,you,other,have,VERB,nsubj
6391,brilliant_female,you,other,get,VERB,nsubj
6495,brilliant_female,team,other,are,VERB,nsubj
6498,brilliant_female,leader,other,are,VERB,nsubj
6501,brilliant_female,leader,other,fond,ADJ,amod
6577,brilliant_female,you,other,look,VERB,nsubj
6653,brilliant_female,you,other,leave,VERB,dobj
6676,brilliant_female,you,other,'re,VERB,nsubj
6679,brilliant_female,kid,other,selfish,ADJ,amod
6683,brilliant_female,you,other,have,VERB,nsubj
6690,brilliant_female,you,other,make,VERB,nsubj
6725,brilliant_female,guy,men,nice,ADJ,amod
6752,brilliant_female,you,other,going,VERB,nsubj
6764,brilliant_female,someone,other,looking,VERB,nsubj
6834,brilliant_female,teams,other,many,ADJ,amod
7042,brilliant_female,guy,men,big,ADJ,amod
7053,brilliant_female,man,men,own,ADJ,amod
7089,brilliant_female,him,men,see,VERB,dobj
7095,brilliant_female,him,men,was,VERB,nsubj
7101,brilliant_female,him,men,became,VERB,nsubj
7104,brilliant_female,she,women,is,VERB,nsubj
7108,brilliant_female,she,women,reminds,VERB,nsubj
7122,brilliant_female,she,women,'s,VERB,nsubj
7125,brilliant_female,she,women,'s,VERB,nsubj
7131,brilliant_female,she,women,makes,VERB,nsubj
7133,brilliant_female,she,women,'s,VERB,nsubj
7181,brilliant_female,you,other,watch,VERB,nsubj
7193,brilliant_female,striker,other,true,ADJ,amod
7217,brilliant_female,them,other,is,VERB,nsubj
7244,brilliant_female,you,other,bothers,VERB,dobj
7249,brilliant_female,you,other,assure,VERB,dobj
7258,brilliant_female,you,other,got,VERB,nsubj
7264,brilliant_female,kid,other,love,VERB,dobj
7282,brilliant_female,people,other,going,VERB,nsubj
7298,brilliant_female,you,other,got,VERB,nsubj
7341,brilliant_female,he,men,talk,VERB,nsubj
7348,brilliant_female,he,men,has,VERB,nsubj
7361,brilliant_female,you,other,say,VERB,nsubj
7418,brilliant_female,you,other,got,VERB,nsubj
7422,brilliant_female,people,other,right,ADJ,amod
7423,brilliant_female,people,other,got,VERB,dobj
7446,brilliant_female,you,other,going,VERB,nsubj
7541,brilliant_female,people,other,drawing,VERB,dobj
7557,brilliant_female,people,other,talk,VERB,nsubj
7642,brilliant_female,you,other,recommend,VERB,nsubj
7645,brilliant_female,you,other,pick,VERB,nsubj
7693,brilliant_female,members,other,important,ADJ,amod
7753,brilliant_female,director,other,talented,ADJ,amod
7795,brilliant_female,they,other,came,VERB,nsubj
7883,brilliant_female,force,other,major,ADJ,amod
7900,brilliant_female,family,other,was,VERB,nsubj
7907,brilliant_female,family,other,were,VERB,nsubj
7909,brilliant_female,people,other,good,ADJ,amod
7913,brilliant_female,family,other,were,VERB,nsubj
7923,brilliant_female,family,other,knew,VERB,nsubj
7932,brilliant_female,family,other,help,VERB,nsubj
8097,brilliant_female,you,other,'re,VERB,nsubj
8102,brilliant_female,you,other,need,VERB,nsubj
8152,brilliant_female,life,other,portrayed,VERB,dobj
8159,brilliant_female,woman,women,experiencing,VERB,nsubj
8167,brilliant_female,character,other,main,ADJ,amod
8168,brilliant_female,character,other,is,VERB,nsubj
8174,brilliant_female,person,other,favorite,ADJ,amod
8191,brilliant_female,writer,other,few,ADJ,amod
8212,brilliant_female,scholar,other,real,ADJ,amod
8325,brilliant_female,you,other,think,VERB,nsubj
8347,brilliant_female,you,other,ask,VERB,nsubj
8392,brilliant_female,you,other,looking,VERB,nsubj
8431,brilliant_female,athletes,other,are,VERB,nsubj
8494,brilliant_female,figure,other,integral,ADJ,amod
8524,brilliant_female,team,other,comes,VERB,nsubj
8537,brilliant_female,team,other,keep,VERB,dobj
8616,brilliant_female,you,other,want,VERB,nsubj
8658,brilliant_female,you,other,'re,VERB,nsubj
8666,brilliant_female,you,other,know,VERB,nsubj
8668,brilliant_female,you,other,know,VERB,dobj
8677,brilliant_female,guy,men,good,ADJ,amod
8681,brilliant_female,person,other,intelligent,ADJ,amod
8705,brilliant_female,person,other,good,ADJ,amod
8729,brilliant_female,life,other,went,VERB,nsubj
8835,brilliant_female,you,other,find,VERB,nsubj
8848,brilliant_female,you,other,find,VERB,nsubj
8869,brilliant_female,you,other,like,VERB,nsubj
8948,brilliant_female,they,other,want,VERB,nsubj
9013,brilliant_female,player,other,physical,ADJ,amod
9035,brilliant_female,you,other,'re,VERB,nsubj
9041,brilliant_female,you,other,catch,VERB,nsubj
9082,brilliant_female,group,other,small,ADJ,amod
9132,brilliant_female,you,other,have,VERB,nsubj
9144,brilliant_female,you,other,do,VERB,nsubj
9159,brilliant_female,you,other,remember,VERB,nsubj
9163,brilliant_female,you,other,laid,VERB,nsubjpass
9170,brilliant_female,you,other,laid,VERB,nsubjpass
9177,brilliant_female,you,other,are,VERB,nsubj
9182,brilliant_female,team,other,same,ADJ,amod
9188,brilliant_female,you,other,are,VERB,nsubj
9254,brilliant_female,character,other,only,ADJ,amod
9295,brilliant_female,you,other,know,VERB,nsubj
9300,brilliant_female,person,other,only,ADJ,amod
9351,brilliant_female,you,other,thought,VERB,nsubj
9367,brilliant_female,you,other,take,VERB,nsubj
9409,brilliant_female,they,other,met,VERB,nsubj
9449,brilliant_female,he,men,find,VERB,nsubj
9529,brilliant_female,he,men,think,VERB,nsubj
9532,brilliant_female,he,men,taken,VERB,nsubjpass
9539,brilliant_female,he,men,thinks,VERB,nsubj
9542,brilliant_female,he,men,is,VERB,nsubj
9558,brilliant_female,he,men,spend,VERB,nsubj
9566,brilliant_female,he,men,love,VERB,dobj
9570,brilliant_female,he,men,'s,VERB,nsubj
9592,brilliant_female,he,men,help,VERB,dobj
9623,brilliant_female,he,men,going,VERB,nsubj
9667,brilliant_female,you,other,'re,VERB,nsubj
9685,brilliant_female,women,women,young,ADJ,amod
9696,brilliant_female,they,other,make,VERB,nsubj
9724,brilliant_female,characters,other,forced,VERB,nsubjpass
9734,brilliant_female,child,other,young,ADJ,amod
9741,brilliant_female,character,other,takes,VERB,dobj
9787,brilliant_female,he,men,manipulated,VERB,nsubjpass
9798,brilliant_female,wife,women,tricked,VERB,nsubjpass
9806,brilliant_female,wife,women,is,VERB,nsubj
9809,brilliant_female,human,other,different,ADJ,amod
9838,brilliant_female,he,men,are,VERB,nsubj
9842,brilliant_female,girls,women,other,ADJ,amod
9858,brilliant_female,he,men,has,VERB,nsubj
9905,brilliant_female,girls,women,talk,VERB,nsubj
9909,brilliant_female,wife,women,is,VERB,nsubj
9916,brilliant_female,he,men,murmured,VERB,nsubj
9930,brilliant_female,you,other,are,VERB,nsubj
9943,brilliant_female,you,other,know,VERB,nsubj
9970,brilliant_female,you,other,wanted,VERB,nsubj
9999,brilliant_female,friends,other,good,ADJ,amod
10003,brilliant_female,he,men,heard,VERB,nsubj
10010,brilliant_female,he,men,was,VERB,nsubj
10024,brilliant_female,he,men,sing,VERB,nsubj
10031,brilliant_female,you,other,face,VERB,nsubj
10033,brilliant_female,girl,women,see,VERB,dobj
10036,brilliant_female,he,men,sang,VERB,nsubj
10060,brilliant_female,he,men,came,VERB,nsubj
10109,brilliant_female,children,other,favorite,ADJ,amod
10123,brilliant_female,you,other,are,VERB,nsubj
10125,brilliant_female,you,other,want,VERB,nsubj
10168,brilliant_female,woman,women,giggled,VERB,nsubj
10211,brilliant_female,people,other,enjoy,VERB,nsubj
10329,brilliant_female,scientist,other,good,ADJ,amod
10330,brilliant_female,scientist,other,young,ADJ,amod
10331,brilliant_female,scientist,other,is,VERB,nsubj
10337,brilliant_female,scientist,other,great,ADJ,amod
10362,brilliant_female,woman,women,is,VERB,nsubj
10372,brilliant_female,pioneer,other,true,ADJ,amod
10406,brilliant_female,they,other,were,VERB,nsubj
